timestamp_resource,x_resource,z_resource,rotation_resource,signaling_resource,score_resource,time,timestamp_1,x_1,z_1,rotation_1,signaling_1,score_1,timestamp_2,x_2,z_2,rotation_2,signaling_2,score_2,timestamp_3,x_3,z_3,rotation_3,signaling_3,score_3
165699,15,-29,46,0,0,165.7,165679.0,53.0,20.0,224.0,0.0,1464.0,165719.0,35.0,-25.0,353.0,0.0,1458.0,165719.0,17.0,-14.0,140.0,0.0,150.0
165799,15,-28,34,0,0,165.8,165779.0,53.0,20.0,224.0,0.0,1464.0,165819.0,35.0,-25.0,353.0,0.0,1458.0,165819.0,17.0,-14.0,140.0,0.0,150.0
165899,15,-28,22,0,0,165.9,165879.0,52.0,20.0,224.0,0.0,1464.0,165919.0,35.0,-25.0,353.0,0.0,1458.0,165919.0,17.0,-14.0,140.0,0.0,174.0
165999,15,-28,10,0,0,166.0,165979.0,52.0,19.0,224.0,0.0,1464.0,166019.0,35.0,-25.0,353.0,0.0,1458.0,166019.0,17.0,-14.0,140.0,0.0,174.0
166099,14,-28,358,0,0,166.1,166079.0,51.0,19.0,224.0,0.0,1464.0,166119.0,35.0,-25.0,353.0,0.0,1458.0,166119.0,17.0,-14.0,140.0,0.0,174.0
166199,14,-28,346,0,0,166.2,166179.0,51.0,18.0,224.0,0.0,1463.0,166219.0,35.0,-25.0,353.0,0.0,1458.0,166219.0,17.0,-14.0,140.0,0.0,174.0
166299,14,-28,334,0,0,166.3,166279.0,50.0,18.0,224.0,0.0,1463.0,166319.0,35.0,-25.0,353.0,0.0,1458.0,166319.0,17.0,-14.0,140.0,0.0,174.0
166399,13,-27,322,0,0,166.4,166379.0,50.0,17.0,224.0,0.0,1463.0,166419.0,35.0,-25.0,353.0,0.0,1458.0,166419.0,17.0,-14.0,140.0,0.0,174.0
166499,13,-27,313,0,0,166.5,166479.0,49.0,17.0,224.0,0.0,1463.0,166519.0,35.0,-25.0,353.0,0.0,1458.0,166519.0,17.0,-14.0,140.0,0.0,174.0
166599,13,-27,308,0,0,166.6,166579.0,49.0,16.0,224.0,0.0,1463.0,166619.0,35.0,-25.0,353.0,0.0,1458.0,166619.0,17.0,-14.0,140.0,0.0,174.0
166699,13,-27,304,0,0,166.7,166679.0,48.0,16.0,224.0,0.0,1463.0,166719.0,35.0,-25.0,353.0,0.0,1477.0,166719.0,17.0,-14.0,140.0,0.0,174.0
166799,12,-27,302,0,0,166.8,166779.0,48.0,15.0,224.0,0.0,1463.0,166819.0,35.0,-25.0,353.0,0.0,1477.0,166819.0,17.0,-14.0,140.0,0.0,174.0
166899,12,-27,301,0,0,166.9,166879.0,47.0,15.0,224.0,0.0,1463.0,166919.0,35.0,-25.0,353.0,0.0,1477.0,166919.0,17.0,-14.0,140.0,0.0,193.0
166999,12,-26,300,0,0,167.0,166979.0,47.0,14.0,224.0,0.0,1463.0,167019.0,35.0,-25.0,353.0,0.0,1477.0,167019.0,17.0,-14.0,140.0,0.0,193.0
167099,11,-26,300,0,0,167.1,167079.0,46.0,14.0,224.0,0.0,1463.0,167119.0,35.0,-25.0,353.0,0.0,1477.0,167119.0,17.0,-14.0,140.0,0.0,193.0
167199,11,-26,299,0,0,167.2,167179.0,46.0,13.0,224.0,0.0,1462.0,167219.0,35.0,-25.0,353.0,0.0,1477.0,167219.0,17.0,-14.0,140.0,0.0,193.0
167299,11,-26,299,0,0,167.3,167279.0,45.0,13.0,224.0,0.0,1462.0,167319.0,35.0,-25.0,353.0,0.0,1477.0,167319.0,17.0,-14.0,140.0,0.0,193.0
167399,10,-26,299,0,0,167.4,167379.0,45.0,12.0,224.0,0.0,1462.0,167419.0,35.0,-25.0,353.0,0.0,1477.0,167419.0,17.0,-14.0,140.0,0.0,193.0
167499,10,-25,299,0,0,167.5,167479.0,44.0,12.0,224.0,0.0,1462.0,167519.0,35.0,-25.0,353.0,0.0,1477.0,167519.0,17.0,-14.0,140.0,0.0,193.0
167599,10,-25,299,0,0,167.6,167579.0,44.0,11.0,224.0,0.0,1462.0,167619.0,35.0,-25.0,353.0,0.0,1477.0,167619.0,17.0,-14.0,140.0,0.0,193.0
167699,10,-25,299,0,0,167.7,167679.0,43.0,11.0,224.0,0.0,1462.0,167719.0,35.0,-25.0,353.0,0.0,1492.0,167719.0,17.0,-14.0,140.0,0.0,193.0
167799,9,-25,299,0,0,167.8,167779.0,43.0,10.0,224.0,0.0,1462.0,167819.0,35.0,-25.0,353.0,0.0,1492.0,167819.0,17.0,-14.0,140.0,0.0,193.0
167899,9,-25,299,0,0,167.9,167879.0,42.0,10.0,224.0,0.0,1462.0,167919.0,35.0,-25.0,353.0,0.0,1492.0,167919.0,17.0,-14.0,140.0,0.0,218.0
167999,9,-25,299,0,0,168.0,167979.0,42.0,9.0,224.0,0.0,1462.0,168019.0,35.0,-25.0,353.0,0.0,1492.0,168019.0,17.0,-14.0,140.0,0.0,218.0
168099,8,-24,297,0,0,168.1,168079.0,41.0,9.0,224.0,0.0,1462.0,168119.0,35.0,-25.0,353.0,0.0,1492.0,168119.0,17.0,-14.0,140.0,0.0,218.0
168199,8,-24,291,0,0,168.2,168179.0,41.0,8.0,224.0,0.0,1461.0,168219.0,35.0,-25.0,353.0,0.0,1492.0,168219.0,17.0,-14.0,140.0,0.0,218.0
168299,8,-24,282,0,0,168.3,168279.0,40.0,8.0,224.0,0.0,1461.0,168319.0,35.0,-25.0,353.0,0.0,1492.0,168319.0,17.0,-14.0,140.0,0.0,218.0
168399,7,-24,271,0,0,168.4,168379.0,40.0,7.0,224.0,0.0,1461.0,168419.0,35.0,-25.0,353.0,0.0,1492.0,168419.0,17.0,-14.0,140.0,0.0,218.0
168499,7,-25,262,0,0,168.5,168479.0,39.0,7.0,224.0,0.0,1461.0,168519.0,35.0,-25.0,353.0,0.0,1492.0,168519.0,17.0,-14.0,140.0,0.0,218.0
168599,7,-25,256,0,0,168.6,168579.0,39.0,6.0,224.0,0.0,1461.0,168619.0,35.0,-25.0,353.0,0.0,1492.0,168619.0,17.0,-14.0,140.0,0.0,218.0
168699,6,-25,253,0,0,168.7,168679.0,38.0,6.0,224.0,0.0,1461.0,168719.0,35.0,-25.0,353.0,0.0,1502.0,168719.0,17.0,-14.0,140.0,0.0,218.0
168799,6,-25,250,0,0,168.8,168779.0,38.0,5.0,224.0,0.0,1461.0,168819.0,35.0,-25.0,353.0,0.0,1502.0,168819.0,17.0,-14.0,140.0,0.0,218.0
168899,6,-25,249,0,0,168.9,168879.0,37.0,5.0,224.0,0.0,1461.0,168919.0,35.0,-25.0,353.0,0.0,1502.0,168919.0,17.0,-14.0,140.0,0.0,238.0
168999,5,-25,248,0,0,169.0,168979.0,37.0,4.0,224.0,0.0,1461.0,169019.0,35.0,-25.0,353.0,0.0,1502.0,169019.0,17.0,-14.0,140.0,0.0,238.0
169099,5,-25,248,0,0,169.1,169079.0,36.0,4.0,224.0,0.0,1461.0,169119.0,35.0,-25.0,353.0,0.0,1502.0,169119.0,17.0,-14.0,140.0,0.0,238.0
169199,5,-26,247,0,0,169.2,169179.0,36.0,3.0,224.0,0.0,1460.0,169219.0,35.0,-25.0,353.0,0.0,1502.0,169219.0,17.0,-14.0,140.0,0.0,238.0
169299,4,-26,247,0,0,169.3,169279.0,35.0,3.0,224.0,0.0,1460.0,169319.0,35.0,-25.0,353.0,0.0,1502.0,169319.0,17.0,-14.0,140.0,0.0,238.0
169399,4,-26,247,0,0,169.4,169379.0,35.0,2.0,224.0,0.0,1460.0,169419.0,35.0,-25.0,353.0,0.0,1502.0,169419.0,17.0,-14.0,140.0,0.0,238.0
169499,4,-26,247,0,0,169.5,169479.0,34.0,2.0,224.0,0.0,1460.0,169519.0,35.0,-25.0,353.0,0.0,1502.0,169519.0,17.0,-14.0,140.0,0.0,238.0
169599,3,-26,247,0,0,169.6,169579.0,34.0,1.0,224.0,0.0,1460.0,169619.0,35.0,-25.0,353.0,0.0,1502.0,169619.0,17.0,-14.0,140.0,0.0,238.0
169699,3,-26,247,0,0,169.7,169679.0,33.0,1.0,224.0,0.0,1460.0,169719.0,35.0,-25.0,353.0,0.0,1512.0,169719.0,17.0,-14.0,140.0,0.0,238.0
169799,3,-26,247,0,0,169.8,169779.0,33.0,0.0,224.0,0.0,1460.0,169819.0,35.0,-25.0,353.0,0.0,1512.0,169819.0,17.0,-14.0,140.0,0.0,238.0
169899,3,-26,247,0,0,169.9,169879.0,33.0,0.0,224.0,0.0,1460.0,169919.0,35.0,-25.0,353.0,0.0,1512.0,169919.0,17.0,-14.0,140.0,0.0,255.0
169999,2,-27,247,0,0,170.0,169979.0,32.0,0.0,224.0,0.0,1460.0,170019.0,35.0,-25.0,353.0,0.0,1512.0,170019.0,17.0,-14.0,140.0,0.0,255.0
170099,2,-27,247,0,0,170.1,170079.0,32.0,0.0,224.0,0.0,1460.0,170119.0,35.0,-25.0,353.0,0.0,1512.0,170119.0,17.0,-14.0,140.0,0.0,255.0
170199,2,-27,247,0,0,170.2,170179.0,32.0,0.0,224.0,0.0,1459.0,170219.0,35.0,-25.0,353.0,0.0,1512.0,170219.0,17.0,-14.0,140.0,0.0,255.0
170299,1,-27,247,0,0,170.3,170279.0,32.0,0.0,224.0,0.0,1459.0,170319.0,35.0,-25.0,353.0,0.0,1512.0,170319.0,17.0,-14.0,140.0,0.0,255.0
170399,1,-27,247,0,0,170.4,170379.0,32.0,0.0,224.0,0.0,1459.0,170419.0,35.0,-25.0,353.0,0.0,1512.0,170419.0,17.0,-14.0,140.0,0.0,255.0
170499,1,-27,247,0,0,170.5,170479.0,32.0,0.0,224.0,0.0,1459.0,170519.0,35.0,-25.0,353.0,0.0,1512.0,170519.0,17.0,-14.0,140.0,0.0,255.0
170599,0,-27,247,0,0,170.6,170579.0,32.0,0.0,224.0,0.0,1459.0,170619.0,35.0,-25.0,353.0,0.0,1512.0,170619.0,17.0,-14.0,140.0,0.0,255.0
170699,0,-28,247,0,0,170.7,170679.0,32.0,0.0,224.0,0.0,1459.0,170719.0,35.0,-25.0,353.0,0.0,1518.0,170719.0,17.0,-14.0,140.0,0.0,255.0
170799,0,-28,247,0,0,170.8,170779.0,32.0,0.0,224.0,0.0,1459.0,170819.0,35.0,-25.0,353.0,0.0,1518.0,170819.0,17.0,-14.0,140.0,0.0,255.0
170899,0,-28,247,0,0,170.9,170879.0,32.0,0.0,224.0,0.0,1459.0,170919.0,35.0,-25.0,353.0,0.0,1518.0,170919.0,17.0,-14.0,140.0,0.0,274.0
170999,0,-28,247,0,0,171.0,170979.0,32.0,0.0,224.0,0.0,1459.0,171019.0,35.0,-25.0,353.0,0.0,1518.0,171019.0,17.0,-14.0,140.0,0.0,274.0
171099,0,-28,247,0,0,171.1,171079.0,32.0,0.0,224.0,0.0,1459.0,171119.0,35.0,-25.0,353.0,0.0,1518.0,171119.0,17.0,-14.0,140.0,0.0,274.0
171199,-1,-28,246,0,0,171.2,171079.0,32.0,0.0,224.0,0.0,1459.0,171219.0,35.0,-25.0,353.0,0.0,1518.0,171219.0,17.0,-14.0,140.0,0.0,274.0
171299,-1,-28,245,0,0,171.3,171079.0,32.0,0.0,224.0,0.0,1459.0,171319.0,35.0,-25.0,353.0,0.0,1518.0,171319.0,17.0,-14.0,140.0,0.0,274.0
171399,-1,-28,242,0,0,171.4,171079.0,32.0,0.0,224.0,0.0,1459.0,171419.0,35.0,-25.0,353.0,0.0,1518.0,171419.0,17.0,-14.0,140.0,0.0,274.0
171499,-1,-28,233,0,0,171.5,171079.0,32.0,0.0,224.0,0.0,1459.0,171519.0,35.0,-25.0,353.0,0.0,1518.0,171519.0,17.0,-14.0,140.0,0.0,274.0
171599,-1,-28,221,0,0,171.6,171079.0,32.0,0.0,224.0,0.0,1459.0,171619.0,35.0,-25.0,353.0,0.0,1518.0,171619.0,17.0,-14.0,140.0,0.0,274.0
171699,-1,-28,209,0,0,171.7,171079.0,32.0,0.0,224.0,0.0,1459.0,171719.0,35.0,-25.0,353.0,0.0,1520.0,171719.0,17.0,-14.0,140.0,0.0,274.0
171799,0,-28,197,0,0,171.8,171079.0,32.0,0.0,224.0,0.0,1459.0,171819.0,35.0,-25.0,353.0,0.0,1520.0,171819.0,17.0,-14.0,140.0,0.0,274.0
171899,0,-28,185,0,0,171.9,171079.0,32.0,0.0,224.0,0.0,1459.0,171919.0,35.0,-25.0,353.0,0.0,1520.0,171919.0,17.0,-14.0,140.0,0.0,286.0
171999,0,-28,173,0,0,172.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172019.0,35.0,-25.0,353.0,0.0,1520.0,172019.0,17.0,-14.0,140.0,0.0,286.0
172099,0,-28,161,0,0,172.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172119.0,35.0,-25.0,353.0,0.0,1520.0,172119.0,17.0,-14.0,140.0,0.0,286.0
172199,0,-28,149,0,0,172.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172219.0,35.0,-25.0,353.0,0.0,1520.0,172219.0,17.0,-14.0,140.0,0.0,286.0
172299,0,-28,137,0,0,172.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172319.0,35.0,-25.0,353.0,0.0,1520.0,172319.0,17.0,-14.0,140.0,0.0,286.0
172399,1,-28,125,0,0,172.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172419.0,35.0,-25.0,353.0,0.0,1520.0,172419.0,17.0,-14.0,140.0,0.0,286.0
172499,1,-28,113,0,0,172.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172519.0,35.0,-25.0,353.0,0.0,1520.0,172519.0,17.0,-14.0,140.0,0.0,286.0
172599,1,-28,101,0,0,172.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,172619.0,17.0,-14.0,140.0,0.0,286.0
172699,2,-28,92,0,0,172.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,172719.0,17.0,-14.0,140.0,0.0,286.0
172799,2,-28,86,0,0,172.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,172819.0,17.0,-14.0,140.0,0.0,286.0
172899,2,-27,82,0,0,172.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,172919.0,17.0,-14.0,140.0,0.0,303.0
172999,3,-27,80,0,0,173.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,173019.0,17.0,-14.0,140.0,0.0,303.0
173099,3,-27,79,0,0,173.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,173119.0,17.0,-14.0,140.0,0.0,303.0
173199,3,-27,78,0,0,173.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,173219.0,17.0,-14.0,140.0,0.0,303.0
173299,4,-27,78,0,0,173.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,173319.0,17.0,-14.0,140.0,0.0,303.0
173399,4,-27,77,0,0,173.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,173419.0,17.0,-14.0,140.0,0.0,303.0
173499,4,-27,77,0,0,173.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,173519.0,17.0,-14.0,140.0,0.0,303.0
173599,5,-27,77,0,0,173.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,173619.0,17.0,-14.0,140.0,0.0,303.0
173699,5,-27,77,0,0,173.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,173719.0,17.0,-14.0,140.0,0.0,303.0
173799,5,-27,77,0,0,173.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,173819.0,17.0,-14.0,140.0,0.0,303.0
173899,6,-27,77,0,0,173.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,173919.0,17.0,-14.0,140.0,0.0,319.0
173999,6,-27,77,0,0,174.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,174019.0,17.0,-14.0,140.0,0.0,319.0
174099,6,-27,79,0,0,174.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,174119.0,17.0,-14.0,140.0,0.0,319.0
174199,7,-27,84,0,0,174.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,174219.0,17.0,-14.0,140.0,0.0,319.0
174299,7,-27,93,0,0,174.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,174319.0,17.0,-14.0,140.0,0.0,319.0
174399,7,-27,104,0,0,174.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,174419.0,17.0,-14.0,140.0,0.0,319.0
174499,7,-27,116,0,0,174.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,174519.0,17.0,-14.0,140.0,0.0,319.0
174599,8,-27,124,0,0,174.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,174619.0,17.0,-14.0,140.0,0.0,319.0
174699,8,-28,128,0,0,174.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,174719.0,17.0,-14.0,140.0,0.0,319.0
174799,8,-28,131,0,0,174.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,174819.0,17.0,-14.0,140.0,0.0,319.0
174899,8,-28,133,0,0,174.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,174919.0,17.0,-14.0,140.0,0.0,341.0
174999,9,-28,134,0,0,175.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,175019.0,17.0,-14.0,140.0,0.0,341.0
175099,9,-29,135,0,0,175.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,175119.0,17.0,-14.0,140.0,0.0,341.0
175199,9,-29,135,0,0,175.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,175219.0,17.0,-14.0,140.0,0.0,341.0
175299,9,-29,136,0,0,175.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,175319.0,17.0,-14.0,140.0,0.0,341.0
175399,10,-29,136,0,0,175.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,175419.0,17.0,-14.0,140.0,0.0,341.0
175499,10,-30,136,0,0,175.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,175519.0,17.0,-14.0,140.0,0.0,341.0
175599,10,-30,136,0,0,175.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,175619.0,17.0,-14.0,140.0,0.0,341.0
175699,10,-30,136,0,0,175.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,175719.0,17.0,-14.0,140.0,0.0,341.0
175799,11,-30,136,0,0,175.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,175819.0,17.0,-14.0,140.0,0.0,341.0
175899,11,-31,136,0,0,175.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,175919.0,17.0,-14.0,140.0,0.0,363.0
175999,11,-31,136,0,0,176.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176019.0,17.0,-14.0,140.0,0.0,363.0
176099,11,-31,136,0,0,176.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176119.0,17.0,-14.0,140.0,0.0,363.0
176199,12,-31,136,0,0,176.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176219.0,17.0,-14.0,140.0,0.0,363.0
176299,12,-32,136,0,0,176.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176319.0,17.0,-14.0,140.0,0.0,363.0
176399,12,-32,136,0,0,176.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176419.0,17.0,-14.0,140.0,0.0,363.0
176499,12,-32,136,0,0,176.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176519.0,17.0,-14.0,140.0,0.0,363.0
176599,13,-32,136,0,0,176.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176619.0,17.0,-14.0,140.0,0.0,363.0
176699,13,-33,136,0,0,176.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176719.0,17.0,-14.0,140.0,0.0,363.0
176799,13,-33,136,0,0,176.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
176899,13,-33,136,0,0,176.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
176999,13,-33,136,0,0,177.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
177099,14,-34,134,0,0,177.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
177199,14,-34,128,0,0,177.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
177299,14,-34,119,0,0,177.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
177399,15,-34,108,0,0,177.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
177499,15,-34,97,0,0,177.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
177599,15,-34,91,0,0,177.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
177699,16,-34,86,0,0,177.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
177799,16,-34,84,0,0,177.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
177899,16,-34,82,0,0,177.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
177999,17,-34,81,0,0,178.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
178099,17,-34,81,0,0,178.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
178199,17,-33,80,0,0,178.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
178299,18,-33,80,0,0,178.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
178399,18,-33,80,0,0,178.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
178499,18,-33,80,0,0,178.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
178599,19,-33,80,0,0,178.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
178699,19,-33,80,0,0,178.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
178799,19,-33,80,0,0,178.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
178899,20,-33,80,0,0,178.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
178999,20,-33,80,0,0,179.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
179099,20,-33,80,0,0,179.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
179199,21,-33,80,0,0,179.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
179299,21,-33,80,0,0,179.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
179399,21,-33,80,0,0,179.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
179499,22,-33,80,0,0,179.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
179599,22,-33,80,0,0,179.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
179699,23,-33,80,0,0,179.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
179799,23,-33,80,0,0,179.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
